Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
একঘাত সমীকরণ,111,\(\frac{3x}{4} + 16 = 22\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,১৬ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 16 = 6 + 16 = 22\)।,8
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,112,\(x^2 + 9x - 22 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 11 এবং -2,x = -11 এবং -2,x = 11 এবং 2,x = -11 এবং 2,D,"গুণক বিশ্লেষণ: \(x^2 + 9x - 22 = (x + 11)(x - 2) = 0\)। মূল: \(x = -11\) অথবা \(x = 2\)। যাচাই: \(x = -11\) এর জন্য, \(121 - 99 - 22 = 0\); \(x = 2\) এর জন্য, \(4 + 18 - 22 = 0\)।",2
একঘাত সমীকরণ,113,\(\frac{2x}{3} + 18 = 22\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,১৮ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 18 = 4 + 18 = 22\)।,4
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,114,\(x^2 - 13x + 40 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -8 এবং -5,x = 5 এবং 8,x = -5 এবং -8,x = -5 এবং 8,B,"গুণক বিশ্লেষণ: \(x^2 - 13x + 40 = (x - 5)(x - 8) = 0\)। মূল: \(x = 5\) অথবা \(x = 8\)। যাচাই: \(x = 5\) এর জন্য, \(25 - 65 + 40 = 0\); \(x = 8\) এর জন্য, \(64 - 104 + 40 = 0\)।",7
একঘাত সমীকরণ,115,\(\frac{3x}{4} + 17 = 23\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,১৭ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 17 = 6 + 17 = 23\)।,10
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,116,\(x^2 + 10x - 24 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -12 এবং 2,x = 12 এবং -2,x = -12 এবং -2,x = 12 এবং 2,A,"গুণক বিশ্লেষণ: \(x^2 + 10x - 24 = (x + 12)(x - 2) = 0\)। মূল: \(x = -12\) অথবা \(x = 2\)। যাচাই: \(x = -12\) এর জন্য, \(144 - 120 - 24 = 0\); \(x = 2\) এর জন্য, \(4 + 20 - 24 = 0\)।",3
একঘাত সমীকরণ,117,\(\frac{2x}{3} + 19 = 23\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,১৯ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 19 = 4 + 19 = 23\)।,6
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,118,\(x^2 - 14x + 48 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -8 এবং -6,x = 6 এবং 8,x = -6 এবং -8,x = -6 এবং 8,B,"গুণক বিশ্লেষণ: \(x^2 - 14x + 48 = (x - 6)(x - 8) = 0\)। মূল: \(x = 6\) অথবা \(x = 8\)। যাচাই: \(x = 6\) এর জন্য, \(36 - 84 + 48 = 0\); \(x = 8\) এর জন্য, \(64 - 112 + 48 = 0\)।",9
একঘাত সমীকরণ,119,\(\frac{3x}{4} + 18 = 24\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,১৮ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 18 = 6 + 18 = 24\)।,1
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,120,\(x^2 + 11x - 26 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 13 এবং -2,x = -13 এবং -2,x = 13 এবং 2,x = -13 এবং 2,D,"গুণক বিশ্লেষণ: \(x^2 + 11x - 26 = (x + 13)(x - 2) = 0\)। মূল: \(x = -13\) অথবা \(x = 2\)। যাচাই: \(x = -13\) এর জন্য, \(169 - 143 - 26 = 0\); \(x = 2\) এর জন্য, \(4 + 22 - 26 = 0\)।",5
একঘাত সমীকরণ,121,\(\frac{2x}{3} + 20 = 24\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,২০ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 20 = 4 + 20 = 24\)।,8
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,122,\(x^2 - 15x + 54 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -9 এবং -6,x = 6 এবং 9,x = -6 এবং -9,x = -6 এবং 9,B,"গুণক বিশ্লেষণ: \(x^2 - 15x + 54 = (x - 6)(x - 9) = 0\)। মূল: \(x = 6\) অথবা \(x = 9\)। যাচাই: \(x = 6\) এর জন্য, \(36 - 90 + 54 = 0\); \(x = 9\) এর জন্য, \(81 - 135 + 54 = 0\)।",2
একঘাত সমীকরণ,123,\(\frac{3x}{4} + 19 = 25\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,১৯ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 19 = 6 + 19 = 25\)।,4
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,124,\(x^2 + 12x - 28 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -14 এবং 2,x = 14 এবং -2,x = -14 এবং -2,x = 14 এবং 2,A,"গুণক বিশ্লেষণ: \(x^2 + 12x - 28 = (x + 14)(x - 2) = 0\)। মূল: \(x = -14\) অথবা \(x = 2\)। যাচাই: \(x = -14\) এর জন্য, \(196 - 168 - 28 = 0\); \(x = 2\) এর জন্য, \(4 + 24 - 28 = 0\)।",7
একঘাত সমীকরণ,125,\(\frac{2x}{3} + 21 = 25\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,২১ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 21 = 4 + 21 = 25\)।,10
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,126,\(x^2 - 16x + 60 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -10 এবং -6,x = 6 এবং 10,x = -6 এবং -10,x = -6 এবং 10,B,"গুণক বিশ্লেষণ: \(x^2 - 16x + 60 = (x - 6)(x - 10) = 0\)। মূল: \(x = 6\) অথবা \(x = 10\)। যাচাই: \(x = 6\) এর জন্য, \(36 - 96 + 60 = 0\); \(x = 10\) এর জন্য, \(100 - 160 + 60 = 0\)।",3
একঘাত সমীকরণ,127,\(\frac{3x}{4} + 20 = 26\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,২০ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 20 = 6 + 20 = 26\)।,6
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,128,\(x^2 + 13x - 30 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 15 এবং -2,x = -15 এবং -2,x = 15 এবং 2,x = -15 এবং 2,D,"গুণক বিশ্লেষণ: \(x^2 + 13x - 30 = (x + 15)(x - 2) = 0\)। মূল: \(x = -15\) অথবা \(x = 2\)। যাচাই: \(x = -15\) এর জন্য, \(225 - 195 - 30 = 0\); \(x = 2\) এর জন্য, \(4 + 26 - 30 = 0\)।",9
একঘাত সমীকরণ,129,\(\frac{2x}{3} + 22 = 26\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,২২ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 22 = 4 + 22 = 26\)।,1
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,130,\(x^2 - 17x + 72 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -9 এবং -8,x = 8 এবং 9,x = -8 এবং -9,x = -8 এবং 9,B,"গুণক বিশ্লেষণ: \(x^2 - 17x + 72 = (x - 8)(x - 9) = 0\)। মূল: \(x = 8\) অথবা \(x = 9\)। যাচাই: \(x = 8\) এর জন্য, \(64 - 136 + 72 = 0\); \(x = 9\) এর জন্য, \(81 - 153 + 72 = 0\)।",5
একঘাত সমীকরণ,131,\(\frac{3x}{4} + 21 = 27\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,২১ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 21 = 6 + 21 = 27\)।,8
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,132,\(x^2 + 14x - 32 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -16 এবং 2,x = 16 এবং -2,x = -16 এবং -2,x = 16 এবং 2,A,"গুণক বিশ্লেষণ: \(x^2 + 14x - 32 = (x + 16)(x - 2) = 0\)। মূল: \(x = -16\) অথবা \(x = 2\)। যাচাই: \(x = -16\) এর জন্য, \(256 - 224 - 32 = 0\); \(x = 2\) এর জন্য, \(4 + 28 - 32 = 0\)।",2
একঘাত সমীকরণ,133,\(\frac{2x}{3} + 23 = 27\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,২৩ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 23 = 4 + 23 = 27\)।,4
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,134,\(x^2 - 18x + 77 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -11 এবং -7,x = 7 এবং 11,x = -7 এবং -11,x = -7 এবং 11,B,"গুণক বিশ্লেষণ: \(x^2 - 18x + 77 = (x - 7)(x - 11) = 0\)। মূল: \(x = 7\) অথবা \(x = 11\)। যাচাই: \(x = 7\) এর জন্য, \(49 - 126 + 77 = 0\); \(x = 11\) এর জন্য, \(121 - 198 + 77 = 0\)।",7
একঘাত সমীকরণ,135,\(\frac{3x}{4} + 22 = 28\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,২২ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 22 = 6 + 22 = 28\)।,10
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,136,\(x^2 + 15x - 34 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 17 এবং -2,x = -17 এবং -2,x = 17 এবং 2,x = -17 এবং 2,D,"গুণক বিশ্লেষণ: \(x^2 + 15x - 34 = (x + 17)(x - 2) = 0\)। মূল: \(x = -17\) অথবা \(x = 2\)। যাচাই: \(x = -17\) এর জন্য, \(289 - 255 - 34 = 0\); \(x = 2\) এর জন্য, \(4 + 30 - 34 = 0\)।",3
একঘাত সমীকরণ,137,\(\frac{2x}{3} + 24 = 28\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,২৪ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 24 = 4 + 24 = 28\)।,6
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,138,\(x^2 - 19x + 84 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -12 এবং -7,x = 7 এবং 12,x = -7 এবং -12,x = -7 এবং 12,B,"গুণক বিশ্লেষণ: \(x^2 - 19x + 84 = (x - 7)(x - 12) = 0\)। মূল: \(x = 7\) অথবা \(x = 12\)। যাচাই: \(x = 7\) এর জন্য, \(49 - 133 + 84 = 0\); \(x = 12\) এর জন্য, \(144 - 228 + 84 = 0\)।",9
একঘাত সমীকরণ,139,\(\frac{3x}{4} + 23 = 29\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,২৩ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 23 = 6 + 23 = 29\)।,1
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,140,\(x^2 + 16x - 36 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -18 এবং 2,x = 18 এবং -2,x = -18 এবং -2,x = 18 এবং 2,A,"গুণক বিশ্লেষণ: \(x^2 + 16x - 36 = (x + 18)(x - 2) = 0\)। মূল: \(x = -18\) অথবা \(x = 2\)। যাচাই: \(x = -18\) এর জন্য, \(324 - 288 - 36 = 0\); \(x = 2\) এর জন্য, \(4 + 32 - 36 = 0\)।",5
একঘাত সমীকরণ,141,\(\frac{2x}{3} + 25 = 29\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,২৫ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 25 = 4 + 25 = 29\)।,8
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,142,\(x^2 - 20x + 91 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -13 এবং -7,x = 7 এবং 13,x = -7 এবং -13,x = -7 এবং 13,B,"গুণক বিশ্লেষণ: \(x^2 - 20x + 91 = (x - 7)(x - 13) = 0\)। মূল: \(x = 7\) অথবা \(x = 13\)। যাচাই: \(x = 7\) এর জন্য, \(49 - 140 + 91 = 0\); \(x = 13\) এর জন্য, \(169 - 260 + 91 = 0\)।",2
একঘাত সমীকরণ,143,\(\frac{3x}{4} + 24 = 30\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,২৪ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 24 = 6 + 24 = 30\)।,4
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,144,\(x^2 + 17x - 38 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 19 এবং -2,x = -19 এবং -2,x = 19 এবং 2,x = -19 এবং 2,D,"গুণক বিশ্লেষণ: \(x^2 + 17x - 38 = (x + 19)(x - 2) = 0\)। মূল: \(x = -19\) অথবা \(x = 2\)। যাচাই: \(x = -19\) এর জন্য, \(361 - 323 - 38 = 0\); \(x = 2\) এর জন্য, \(4 + 34 - 38 = 0\)।",7
একঘাত সমীকরণ,145,\(\frac{2x}{3} + 26 = 30\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,২৬ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 26 = 4 + 26 = 30\)।,10
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,146,\(x^2 - 21x + 98 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -14 এবং -7,x = 7 এবং 14,x = -7 এবং -14,x = -7 এবং 14,B,"গুণক বিশ্লেষণ: \(x^2 - 21x + 98 = (x - 7)(x - 14) = 0\)। মূল: \(x = 7\) অথবা \(x = 14\)। যাচাই: \(x = 7\) এর জন্য, \(49 - 147 + 98 = 0\); \(x = 14\) এর জন্য, \(196 - 294 + 98 = 0\)।",3
একঘাত সমীকরণ,147,\(\frac{3x}{4} + 25 = 31\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,২৫ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 25 = 6 + 25 = 31\)।,6
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,148,\(x^2 + 18x - 40 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 20 এবং -2,x = -20 এবং -2,x = 20 এবং 2,x = -20 এবং 2,D,"গুণক বিশ্লেষণ: \(x^2 + 18x - 40 = (x + 20)(x - 2) = 0\)। মূল: \(x = -20\) অথবা \(x = 2\)। যাচাই: \(x = -20\) এর জন্য, \(400 - 360 - 40 = 0\); \(x = 2\) এর জন্য, \(4 + 36 - 40 = 0\)।",9
একঘাত সমীকরণ,149,\(\frac{2x}{3} + 27 = 31\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,২৭ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 27 = 4 + 27 = 31\)।,1
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,150,\(x^2 - 22x + 105 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -15 এবং -7,x = 7 এবং 15,x = -7 এবং -15,x = -7 এবং 15,B,"গুণক বিশ্লেষণ: \(x^2 - 22x + 105 = (x - 7)(x - 15) = 0\)। মূল: \(x = 7\) অথবা \(x = 15\)। যাচাই: \(x = 7\) এর জন্য, \(49 - 154 + 105 = 0\); \(x = 15\) এর জন্য, \(225 - 330 + 105 = 0\)।",5
একঘাত সমীকরণ,151,\(\frac{3x}{4} + 26 = 32\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,২৬ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 26 = 6 + 26 = 32\)।,8
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,152,\(x^2 + 19x - 42 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 21 এবং -2,x = -21 এবং -2,x = 21 এবং 2,x = -21 এবং 2,D,"গুণক বিশ্লেষণ: \(x^2 + 19x - 42 = (x + 21)(x - 2) = 0\)। মূল: \(x = -21\) অথবা \(x = 2\)। যাচাই: \(x = -21\) এর জন্য, \(441 - 399 - 42 = 0\); \(x = 2\) এর জন্য, \(4 + 38 - 42 = 0\)।",2
একঘাত সমীকরণ,153,\(\frac{2x}{3} + 28 = 32\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,২৮ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 28 = 4 + 28 = 32\)।,4
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,154,\(x^2 - 23x + 112 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -16 এবং -7,x = 7 এবং 16,x = -7 এবং -16,x = -7 এবং 16,B,"গুণক বিশ্লেষণ: \(x^2 - 23x + 112 = (x - 7)(x - 16) = 0\)। মূল: \(x = 7\) অথবা \(x = 16\)। যাচাই: \(x = 7\) এর জন্য, \(49 - 161 + 112 = 0\); \(x = 16\) এর জন্য, \(256 - 368 + 112 = 0\)।",7
একঘাত সমীকরণ,155,\(\frac{3x}{4} + 27 = 33\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,২৭ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 27 = 6 + 27 = 33\)।,10
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,156,\(x^2 + 20x - 44 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 22 এবং -2,x = -22 এবং -2,x = 22 এবং 2,x = -22 এবং 2,D,"গুণক বিশ্লেষণ: \(x^2 + 20x - 44 = (x + 22)(x - 2) = 0\)। মূল: \(x = -22\) অথবা \(x = 2\)। যাচাই: \(x = -22\) এর জন্য, \(484 - 440 - 44 = 0\); \(x = 2\) এর জন্য, \(4 + 40 - 44 = 0\)।",3
একঘাত সমীকরণ,157,\(\frac{2x}{3} + 29 = 33\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,২৯ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 29 = 4 + 29 = 33\)।,6
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,158,\(x^2 - 24x + 119 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -17 এবং -7,x = 7 এবং 17,x = -7 এবং -17,x = -7 এবং 17,B,"গুণক বিশ্লেষণ: \(x^2 - 24x + 119 = (x - 7)(x - 17) = 0\)। মূল: \(x = 7\) অথবা \(x = 17\)। যাচাই: \(x = 7\) এর জন্য, \(49 - 168 + 119 = 0\); \(x = 17\) এর জন্য, \(289 - 408 + 119 = 0\)।",9
একঘাত সমীকরণ,159,\(\frac{3x}{4} + 28 = 34\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,২৮ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 28 = 6 + 28 = 34\)।,1
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,160,\(x^2 + 21x - 46 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 23 এবং -2,x = -23 এবং -2,x = 23 এবং 2,x = -23 এবং 2,D,"গুণক বিশ্লেষণ: \(x^2 + 21x - 46 = (x + 23)(x - 2) = 0\)। মূল: \(x = -23\) অথবা \(x = 2\)। যাচাই: \(x = -23\) এর জন্য, \(529 - 483 - 46 = 0\); \(x = 2\) এর জন্য, \(4 + 42 - 46 = 0\)।",5
একঘাত সমীকরণ,161,\(\frac{2x}{3} + 30 = 34\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,৩০ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 30 = 4 + 30 = 34\)।,8
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,162,\(x^2 - 25x + 126 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -18 এবং -7,x = 7 এবং 18,x = -7 এবং -18,x = -7 এবং 18,B,"গুণক বিশ্লেষণ: \(x^2 - 25x + 126 = (x - 7)(x - 18) = 0\)। মূল: \(x = 7\) অথবা \(x = 18\)। যাচাই: \(x = 7\) এর জন্য, \(49 - 175 + 126 = 0\); \(x = 18\) এর জন্য, \(324 - 450 + 126 = 0\)।",2
একঘাত সমীকরণ,163,\(\frac{3x}{4} + 29 = 35\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,২৯ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 29 = 6 + 29 = 35\)।,4
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,164,\(x^2 + 22x - 48 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 24 এবং -2,x = -24 এবং -2,x = 24 এবং 2,x = -24 এবং 2,D,"গুণক বিশ্লেষণ: \(x^2 + 22x - 48 = (x + 24)(x - 2) = 0\)। মূল: \(x = -24\) অথবা \(x = 2\)। যাচাই: \(x = -24\) এর জন্য, \(576 - 528 - 48 = 0\); \(x = 2\) এর জন্য, \(4 + 44 - 48 = 0\)।",7
একঘাত সমীকরণ,165,\(\frac{2x}{3} + 31 = 35\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,৩১ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 31 = 4 + 31 = 35\)।,10
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,166,\(x^2 - 26x + 133 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -19 এবং -7,x = 7 এবং 19,x = -7 এবং -19,x = -7 এবং 19,B,"গুণক বিশ্লেষণ: \(x^2 - 26x + 133 = (x - 7)(x - 19) = 0\)। মূল: \(x = 7\) অথবা \(x = 19\)। যাচাই: \(x = 7\) এর জন্য, \(49 - 182 + 133 = 0\); \(x = 19\) এর জন্য, \(361 - 494 + 133 = 0\)।",3
একঘাত সমীকরণ,167,\(\frac{3x}{4} + 30 = 36\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,৩০ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 30 = 6 + 30 = 36\)।,6
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,168,\(x^2 + 23x - 50 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 25 এবং -2,x = -25 এবং -2,x = 25 এবং 2,x = -25 এবং 2,D,"গুণক বিশ্লেষণ: \(x^2 + 23x - 50 = (x + 25)(x - 2) = 0\)। মূল: \(x = -25\) অথবা \(x = 2\)। যাচাই: \(x = -25\) এর জন্য, \(625 - 575 - 50 = 0\); \(x = 2\) এর জন্য, \(4 + 46 - 50 = 0\)।",9
