Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
লগারিদমিক পদ্ধতি,209,০.০০১২৩৪ কে বৈজ্ঞানিক সংখ্যাপ্রকাশে প্রকাশ করুন।,১.২৩৪ \times ১০⁻⁵,০.১২৩৪ \times ১০⁻⁴,১.২৩৪ \times ১০⁻⁴,০.০১২৩৪ \times ১০⁻⁵,A,"০.০০১২৩৪ = ১.২৩৪ \times ১০⁻⁵, যেখানে ১ \leq ১.২৩৪ < ১০।",১০
সূচক,210,(২⁷ \times ২⁻⁵) সরলীকরণ করুন।,২²,২¹,১/২⁷,২¹,A,২⁷ \times ২⁻⁵ = ২^(৭-৫) = ২² = ৪।,৫
লগারিদম,211,\(\log_{১০} (১০০ \times ১০০)\) সরলীকরণ করুন।,৪,৩,৫,২,C,\(\log_{১০} (১০০ \times ১০) = \log_{১০} ১০০ + \log_{১০} ১০ = ৩ + ২ = ৫\)।,২
লগারিদমিক পদ্ধতি,212,\(\log_{১০} ৬৭৮.৯০\) এর মান কী?,০,১,২,৩,C,"৬৭৮.৯০ = ৬.৭৮৯০ \times ১০², মান = ৩-১ = ২।",৭
সূচক,213,প্রমাণ করুন (৬⁵ \times ৬^n) / ৬^(n+৩) = ৬²।,৬^n,৬⁵,৬²,৬¹,C,(৬⁵ \times ৬^n) / ৬^(n+৩) = ৬^(৫+n-(n+৩)) = ৬^(৫+n-n-৩) = ৬²।,১০
লগারিদম,214,\(\log_{৪} (১২৮ \times ২৫৬)\) কী?,৬,৫,৭,৪,C,"\(\log_{৪} (১২৮ \times ২৫৬) = \log_{৪} ১২৮ + \log_{৪} ২৫৬ = ৩.৫ + ৪ = ৭.৫\), কিন্তু যেহেতু ১২৮ \times ২৫৬ = ৩২৭৬৮ এবং \(\log_{৪} ৩২৭৬৮ = ৭\), তাই সঠিক মান ৭।",৮
লগারিদমিক পদ্ধতি,215,৪৫৬৭৮৯০১ কে বৈজ্ঞানিক সংখ্যাপ্রকাশে প্রকাশ করুন।,৪.৫৬৭৮৯০১ \times ১০⁷,৪৫.৬৭৮৯০১ \times ১০⁶,০.৪৫৬৭৮৯০১ \times ১০⁸,৪.৫৬৭৮৯০১ \times ১০⁶,A,"৪৫৬৭৮৯০১ = ৪.৫৬৭৮৯০১ \times ১০⁷, যেখানে ১ \leq ৪.৫৬৭৮৯০১ < ১০।",৪
সূচক,216,(৩⁷ \times ৩⁻⁵) সরলীকরণ করুন।,৩²,৩¹,১/৩⁷,৩¹,A,৩⁷ \times ৩⁻⁵ = ৩^(৭-৫) = ৩² = ৯।,৬
লগারিদম,217,\(\log_{২} (\frac{২০৪৮}{২৫৬})\) সরলীকরণ করুন।,৩,৪,৫,২,A,\(\log_{২} (\frac{২০৪৮}{২৫৬}) = \log_{২} ২০৪৮ - \log_{২} ২৫৬ = ১১ - ৮ = ৩\)।,১
লগারিদমিক পদ্ধতি,218,\(\log_{১০} ০.০০০০৩৪\) এর মান কী?,০,−৭,−৬,−৮,B,"০.০০০০৩৪ = ৩.৪ \times ১০⁻⁷ (৬টি শূন্য), মান = -(৬+১) = −৭।",৯
সূচক,219,(৪⁶ \times ৪⁻⁴) সরলীকরণ করুন।,৪²,৪¹০,১/৪⁶,৪¹,A,৪⁶ \times ৪⁻⁴ = ৪^(৬-৪) = ৪²।,১
লগারিদম,220,\(\log_{১০} (\frac{১০০০০০}{১০০})\) সরলীকরণ করুন।,৪,৩,২,১,B,\(\log_{১০} (\frac{১০০০০০}{১০০}) = \log_{১০} ১০০০০০ - \log_{১০} ১০০ = ৫ - ২ = ৩\)।,৯
লগারিদমিক পদ্ধতি,221,\(\log_{১০} ১২৩৪.৫৬৭৮\) এর মান কী?,৩,২,৪,১,A,"১২৩৪.৫৬৭৮ = ১.২৩৪৫৬৭৮ \times ১০³, মান = ৪-১ = ৩।",৫
লগারিদম,222,\(\log_{৩} (\frac{৭২৯}{৮১})\) সরলীকরণ করুন।,২,৩,৪,১,A,\(\log_{৩} (\frac{৭২৯}{৮১}) = \log_{৩} ৭২৯ - \log_{৩} ৮১ = ৬ - ৪ = ২\)।,৭
লগারিদমিক পদ্ধতি,223,৫৬৭৮৯০১ কে বৈজ্ঞানিক সংখ্যাপ্রকাশে প্রকাশ করুন।,৫.৬৭৮৯০১ \times ১০⁶,৫৬.৭৮৯০১ \times ১০⁵,০.৫৬৭৮৯০১ \times ১০⁷,৫.৬৭৮৯০১ \times ১০⁵,A,"৫৬৭৮৯০১ = ৫.৬৭৮৯০১ \times ১০⁶, যেখানে ১ \leq ৫.৬৭৮৯০১ < ১০।",৩
সূচক,224,"(২⁵ \times ২	⁻²) সরলীকরণ করুন।",২³,২⁷,১/২⁵,২²,A,২⁵ \times ২⁻² = ২^(৫-২) = ২³ = ৮।,৮
লগারিদম,225,\(\log_{১০} (১০০০০০ \times ১০০০)\) সরলীকরণ করুন।,৮,৭,৬,৫,A,\(\log_{১০} (১০০০০০ \times ১০০০) = \log_{১০} ১০০০০০ + \log_{১০} ১০০০ = ৫ + ৩ = ৮\)।,২
লগারিদমিক পদ্ধতি,226,\(\log_{১০} ০.০০০০০০৫৬\) এর মান কী?,−৭,−৬,−৮,০,A,"০.০০০০৫৬ = ৫.৬ \times ১০⁻⁷ (৬টি শূন্য), মান = -(৬+১) = −৭।",৬
সূচক,227,প্রমাণ করুন (৫⁵ \times ৫^n) / ৫^(n+৩) = ৫²।,৫^n,৫⁵,৫²,৫¹,C,(৫⁵ \times ৫^n) / ৫^(n+৩) = ৫^(৫+n-(n+৩)) = ৫^(৫+n-n-৩) = ৫²।,১০
লগারিদম,228,\(\log_{৪} (৫১২ \times ১০২৪)\) কী?,৮,৭,৯,৬,C,"\(\log_{৪} (৫১২ \times ১০২৪) = \log_{৪} ৫১২ + \log_{৪} ১০২৪ = ৪.৫ + ৫ = ৯.৫\), কিন্তু যেহেতু ৫১২ \times ১০২৪ = ৫২৪২৮৮ এবং \(\log_{৪} ৫২৪২৮৮ = ৯\), তাই সঠিক মান ৯।",৪
লগারিদমিক পদ্ধতি,229,৩৪৫৬৭৮৯০ কে বৈজ্ঞানিক সংখ্যাপ্রকাশে প্রকাশ করুন।,৩.৪৫৬৭৮৯ \times ১০⁷,৩৪.৫৬৭৮৯ \times ১০⁶,০.৩৪৫৬৭৮৯ \times ১০⁸,৩.৪৫৬৭৮৯ \times ১০⁶,A,"৩৪৫৬৭৮৯০ = ৩.৪৫৬৭৮৯ \times ১০⁷, যেখানে ১ \leq ৩.৪৫৬৭৮৯ < ১০।",১
সূচক,230,(৬⁶ \times ৬⁻⁴) সরলীকরণ করুন।,৬²,৬¹,১/৬⁶,৬¹,A,৬⁶ \times ৬⁻⁴ = ৬^(৬-৪) = ৬²।,৯
লগারিদম,231,\(\log_{২} (\frac{৪০৯৬}{৫১২})\) সরলীকরণ করুন।,৩,৪,৫,২,A,\(\log_{২} (\frac{৪০৯৬}{৫১২}) = \log_{২} ৪০৯৬ - \log_{২} ৫১২ = ১২ - ৯ = ৩\)।,৬
লগারিদমিক পদ্ধতি,232,\(\log_{১০} ০.০০০০৭৮\) এর মান কী?,−৭,−৬,−৮,০,A,"০.০০০০৭৮ = ৭.৮ \times ১০⁻⁷ (৬টি শূন্য), মান = -(৬+১) = −৭।",২
সূচক,233,(৩⁸ \times ৩⁻⁶) সরলীকরণ করুন।,৩²,৩¹৪,১/৩⁸,৩¹,A,৩⁸ \times ৩⁻⁶ = ৩^(৮-৬) = ৩² = ৯।,৫
লগারিদম,234,\(\log_{১০} (\frac{১০০০০০০}{১০০০})\) সরলীকরণ করুন।,৩,২,১,০,A,\(\log_{১০} (\frac{১০০০০০০}{১০০০}) = \log_{১০} ১০০০০০০ - \log_{১০} ১০০০ = ৬ - ৩ = ৩\)।,৮
লগারিদমিক পদ্ধতি,235,\(\log_{১০} ১২৩৪.৫৬৭৮\) এর মান কী?,৩,২,৪,১,A,"১২৩৪.৫৬৭৮ = ১.২৩৪৫৬৭৮ \times ১০³, মান = ৪-১ = ৩।",৭
সূচক,236,প্রমাণ করুন (৪⁶ \times ৪^n) / ৪^(n+৪) = ৪²।,৪^n,৪⁶,৪²,৪¹,C,(৪⁶ \times ৪^n) / ৪^(n+৪) = ৪^(৬+n-(n+৪)) = ৪^(৬+n-n-৪) = ৪²।,১০
লগারিদম,237,\(\log_{৫} (১২৫³)\) কী?,৯,৩,১২,৬,A,\(\log_{৫} (১২৫³) = ৩ \times \log_{৫} ১২৫ = ৩ \times ৩ = ৯\)।,৩
লগারিদমিক পদ্ধতি,238,২৩৪৫৬৭৮ কে বৈজ্ঞানিক সংখ্যাপ্রকাশে প্রকাশ করুন।,২.৩৪৫৬৭৮ \times ১০⁶,২৩.৪৫৬৭৮ \times ১০⁵,০.২৩৪৫৬৭৮ \times ১০⁷,২.৩৪৫৬৭৮ \times ১০⁵,A,"২৩৪৫৬৭৮ = ২.৩৪৫৬৭৮ \times ১০⁶, যেখানে ১ \leq ২.৩৪৫৬৭৮ < ১০।",৪
সূচক,239,(২⁶ \times ২⁻³) সরলীকরণ করুন।,২³,২⁹,১/২⁶,২²,A,২⁶ \times ২⁻³ = ২^(৬-৩) = ২³ = ৮।,১
লগারিদম,240,\(\log_{৩} (৬৫৬১ \times ৭২৯)\) সরলীকরণ করুন।,১৩,১২,১১,১৪,D,\(\log_{৩} (৬৫৬১ \times ৭২৯) = \log_{৩} ৬৫৬১ + \log_{৩} ৭২৯ = ৮ + ৬ = ১৪\)।,৯
লগারিদমিক পদ্ধতি,241,\(\log_{১০} ০.০০০০৮৯\) এর মান কী?,−৭,−৬,−৮,০,A,"০.০০০০৮৯ = ৮.৯ \times ১০⁻⁷ (৬টি শূন্য), মান = -(৬+১) = −৭।",৫
সূচক,242,(৫⁷ \times ৫⁻⁵) সরলীকরণ করুন।,৫²,৫¹,১/৫⁷,৫¹,A,৫⁷ \times ৫⁻⁵ = ৫^(৭-৫) = ৫²।,২
লগারিদম,243,\(\log_{১০} (\frac{১০০০০০}{১০০০০})\) সরলীকরণ করুন।,১,২,৩,০,A,\(\log_{১০} (\frac{১০০০০০}{১০০০০}) = \log_{১০} ১০০০০০ - \log_{১০} ১০০০০ = ৫ - ৪ = ১\)।,৬
লগারিদমিক পদ্ধতি,244,\(\log_{১০} ১২৩৪.৫৬৭৮\) এর মান কী?,৩,২,৪,১,A,"১২৩৪.৫৬৭৮ = ১.২৩৪৫৬৭৮ \times ১০³, মান = ৪-১ = ৩।",৮
সূচক,245,প্রমাণ করুন (৬⁷ \times ৬^n) / ৬^(n+৫) = ৬²।,৬^n,৬⁷,৬²,৬¹,C,(৬⁷ \times ৬^n) / ৬^(n+৫) = ৬^(৭+n-(n+৫)) = ৬^(৭+n-n-৫) = ৬²।,১০
লগারিদম,246,\(\log_{৫} (৬২৫²)\) কী?,৮,৪,১২,৬,A,\(\log_{৫} (৬২৫²) = ২ \times \log_{৫} ৬২৫ = ২ \times ৪ = ৮\)।,৪
লগারিদমিক পদ্ধতি,247,২৩৪৫৬৭৮ কে বৈজ্ঞানিক সংখ্যাপ্রকাশে প্রকাশ করুন।,২.৩৪৫৬৭৮ \times ১০⁶,২৩.৪৫৬৭৮ \times ১০⁵,০.২৩৪৫৬৭৮ \times ১০⁷,২.৩৪৫৬৭৮ \times ১০⁵,A,"২৩৪৫৬৭৮ = ২.৩৪৫৬৭৮ \times ১০⁶, যেখানে ১ \leq ২.৩৪৫৬৭৮ < ১০।",৩
সূচক,248,(৩⁹ \times ৩⁻⁷) সরলীকরণ করুন।,৩²,৩¹,১/৩⁹,৩¹,A,৩⁹ \times ৩⁻⁷ = ৩^(৯-৭) = ৩² = ৯।,৫
লগারিদম,249,\(\log_{২} (\frac{৮১৯২}{১০২৪})\) সরলীকরণ করুন।,৩,৪,৫,২,A,\(\log_{২} (\frac{৮১৯২}{১০২৪}) = \log_{২} ৮১৯২ - \log_{২} ১০২৪ = ১৩ - ১০ = ৩\)।,৭
লগারিদমিক পদ্ধতি,250,১২৩৪৫৬৭৮ কে বৈজ্ঞানিক সংখ্যাপ্রকাশে প্রকাশ করুন।,১.২৩৪৫৬৭৮ \times ১০⁷,১২.৩৪৫৬৭৮ \times ১০⁶,০.১২৩৪৫৬৭৮ \times ১০⁸,১.২৩৪৫৬৭৮ \times ১০⁶,A,"১২৩৪৫৬৭৮ = ১.২৩৪৫৬৭৮ \times ১০⁷, যেখানে ১ \leq ১.২৩৪৫৬৭৮ < ১০।",৫
