Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
অসমতার ব্যবহার,214,1 টি বই ৬০ টাকা; মোট খরচ < ৩৬০। x এর মান কী?,x < 6,x > 6,x ≤ 6,x ≥ 6,A,60x < 360; x < 6।,7
অসমতার ব্যবহার,215,একটি ছাত্র x নম্বর পেয়েছে; x এর মান সর্বনিম্ন ৭০ এবং সর্বাধিক ৯৫ হতে পারে। নিচের কোনটি সঠিক?,x < 70,x > 95,70 < x < 95,70 ≤ x ≤ 95,D,নম্বর ৭০ থেকে ৯৫ এর মধ্যে।,8
অসমতার ব্যবহার,216,1 কেজি চিনি ৭৫ টাকা; মোট খরচ ≤ ৩৭৫। x এর মান কী?,x ≤ 5,x ≥ 5,x < 5,x > 5,A,75x ≤ 375; x ≤ 5।,8
অসমতার ব্যবহার,217,একটি গাড়ির বেগ x কিমি/ঘণ্টা; সর্বনিম্ন ৫০ কিমির বেশি এবং সর্বাধিক ৯০ কিমির কম। নিচের কোনটি সঠিক?,x ≤ 50,x ≥ 90,50 ≤ x ≤ 90,50 < x < 90,D,বেগ ৫০ থেকে ৯০ কিমি/ঘণ্টার মধ্যে।,9
অসমতার ব্যবহার,218,1 টি টিকিট ৪০ টাকা; মোট খরচ < ৩২০। x এর মান কী?,x < 8,x > 8,x ≤ 8,x ≥ 8,A,40x < 320; x < 8।,9
অসমতার ব্যবহার,219,একটি ট্রেন x কিমি চলে; সর্বনিম্ন ৪০০ কিমির বেশি এবং সর্বাধিক ৮০০ কিমি। নিচের কোনটি সঠিক?,x ≤ 400,x > 800,400 ≤ x ≤ 800,400 < x ≤ 800,D,দূরত্ব ৪০০ থেকে ৮০০ কিমির মধ্যে।,10
অসমতার ব্যবহার,220,1 কেজি মাছ ১৬০ টাকা; মোট খরচ ≤ ৮০০। x এর মান কী?,x ≤ 5,x ≥ 5,x < 5,x > 5,A,160x ≤ 800; x ≤ 5।,10
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,221,x + y < 7 অসমতার গ্রাফ কোন অংশে?,y = 7 - x এর উপরে,y = 7 - x এর নিচে,y = 7 - x এর উপরে এবং রেখায়,y = 7 - x এর নিচে এবং রেখায়,B,"(0, 0) এ x + y = 0 < 7; নিচের অংশ।",1
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,222,x ≥ 2 অসমতার গ্রাফ কী?,x = 2 এর বামে,x = 2 এর ডানে,x = 2 এর ডানে এবং রেখায়,x = 2 এর বামে এবং রেখায়,C,"(3, 0) এ x = 3 ≥ 2; ডানে এবং রেখায়।",1
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,223,y ≤ 6 অসমতার গ্রাফ কোন অংশে?,y = 6 এর উপরে,y = 6 এর নিচে,y = 6 এর উপরে এবং রেখায়,y = 6 এর নিচে এবং রেখায়,D,"(0, 4) এ y = 4 ≤ 6; নিচে এবং রেখায়।",2
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,224,3x - y > 3 অসমতার গ্রাফ কী?,y = 3x - 3 এর নিচে,y = 3x - 3 এর উপরে,y = 3x - 3 এর উপরে এবং রেখায়,y = 3x - 3 এর নিচে এবং রেখায়,B,"(2, 0) এ 3x - y = 6 > 3; উপরের অংশ।",2
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,225,x + 2y ≤ 8 অসমতার গ্রাফ কী?,y = (8 - x)/2 এর উপরে,y = (8 - x)/2 এর নিচে,y = (8 - x)/2 এর উপরে এবং রেখায়,y = (8 - x)/2 এর নিচে এবং রেখায়,D,"(0, 0) এ x + 2y = 0 ≤ 8; নিচে এবং রেখায়।",3
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,226,y < x + 4 অসমতার গ্রাফ কোন অংশে?,y = x + 4 এর উপরে,y = x + 4 এর নিচে,y = x + 4 এর উপরে এবং রেখায়,y = x + 4 এর নিচে এবং রেখায়,B,"(0, 0) এ y = 0 < 4; নিচের অংশ।",3
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,227,2x + y ≥ 8 অসমতার গ্রাফ কী?,y = 8 - 2x এর নিচে,y = 8 - 2x এর উপরে,y = 8 - 2x এর উপরে এবং রেখায়,y = 8 - 2x এর নিচে এবং রেখায়,C,"(4, 0) এ 2x + y = 8 ≥ 8; উপরে এবং রেখায়।",4
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,228,x - y ≤ 3 অসমতার গ্রাফ কোন অংশে?,y = x - 3 এর উপরে,y = x - 3 এর নিচে,y = x - 3 এর উপরে এবং রেখায়,y = x - 3 এর নিচে এবং রেখায়,D,"(0, 0) এ x - y = 0 ≤ 3; নিচে এবং রেখায়।",4
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,229,y ≥ 4x অসমতার গ্রাফ কী?,y = 4x এর নিচে,y = 4x এর উপরে,y = 4x এর উপরে এবং রেখায়,y = 4x এর নিচে এবং রেখায়,C,"(1, 5) এ y = 5 ≥ 4; উপরে এবং রেখায়।",5
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,230,3x + 2y < 12 অসমতার গ্রাফ কী?,y = (12 - 3x)/2 এর উপরে,y = (12 - 3x)/2 এর নিচে,y = (12 - 3x)/2 এর উপরে এবং রেখায়,y = (12 - 3x)/2 এর নিচে এবং রেখায়,B,"(0, 0) এ 3x + 2y = 0 < 12; নিচের অংশ।",5
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,231,x - 2y > 4 অসমতার গ্রাফ কী?,y = (x - 4)/2 এর উপরে,y = (x - 4)/2 এর নিচে,y = (x - 4)/2 এর উপরে এবং রেখায়,y = (x - 4)/2 এর নিচে এবং রেখায়,B,"(5, 0) এ x - 2y = 5 > 4; নিচের অংশ।",6
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,232,y < x - 2 অসমতার গ্রাফ কোন অংশে?,y = x - 2 এর উপরে,y = x - 2 এর নিচে,y = x - 2 এর উপরে এবং রেখায়,y = x - 2 এর নিচে এবং রেখায়,B,"(0, 0) এ y = 0 < -2; নিচের অংশ।",6
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,233,2x - y ≤ 5 অসমতার গ্রাফ কী?,y = 2x - 5 এর উপরে,y = 2x - 5 এর নিচে,y = 2x - 5 এর উপরে এবং রেখায়,y = 2x - 5 এর নিচে এবং রেখায়,D,"(0, 0) এ 2x - y = 0 ≤ 5; নিচে এবং রেখায়।",7
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,234,y ≥ x + 3 অসমতার গ্রাফ কী?,y = x + 3 এর নিচে,y = x + 3 এর উপরে,y = x + 3 এর উপরে এবং রেখায়,y = x + 3 এর নিচে এবং রেখায়,C,"(0, 4) এ y = 4 ≥ 3; উপরে এবং রেখায়।",7
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,235,4x + 3y < 12 অসমতার গ্রাফ কী?,y = (12 - 4x)/3 এর উপরে,y = (12 - 4x)/3 এর নিচে,y = (12 - 4x)/3 এর উপরে এবং রেখায়,y = (12 - 4x)/3 এর নিচে এবং রেখায়,B,"(0, 0) এ 4x + 3y = 0 < 12; নিচের অংশ।",8
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,236,x + y ≥ 6 অসমতার গ্রাফ কী?,y = 6 - x এর নিচে,y = 6 - x এর উপরে,y = 6 - x এর উপরে এবং রেখায়,y = 6 - x এর নিচে এবং রেখায়,C,"(4, 3) এ x + y = 7 ≥ 6; উপরে এবং রেখায়।",8
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,237,3x - 2y > 6 অসমতার গ্রাফ কী?,y = (3x - 6)/2 এর উপরে,y = (3x - 6)/2 এর নিচে,y = (3x - 6)/2 এর উপরে এবং রেখায়,y = (3x - 6)/2 এর নিচে এবং রেখায়,B,"(3, 0) এ 3x - 2y = 9 > 6; নিচের অংশ।",9
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,238,y ≤ 3x - 2 অসমতার গ্রাফ কী?,y = 3x - 2 এর উপরে,y = 3x - 2 এর নিচে,y = 3x - 2 এর উপরে এবং রেখায়,y = 3x - 2 এর নিচে এবং রেখায়,D,"(1, 0) এ y = 0 ≤ 1; নিচে এবং রেখায়।",9
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,239,x + 6y ≤ 12 অসমতার গ্রাফ কী?,y = (12 - x)/6 এর উপরে,y = (12 - x)/6 এর নিচে,y = (12 - x)/6 এর উপরে এবং রেখায়,y = (12 - x)/6 এর নিচে এবং রেখায়,D,"(0, 0) এ x + 6y = 0 ≤ 12; নিচে এবং রেখায়।",10
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,240,y > 2x + 2 অসমতার গ্রাফ কী?,y = 2x + 2 এর নিচে,y = 2x + 2 এর উপরে,y = 2x + 2 এর উপরে এবং রেখায়,y = 2x + 2 এর নিচে এবং রেখায়,B,"(0, 3) এ y = 3 > 2; উপরের অংশ।",10
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,241,x + y < 5 অসমতার গ্রাফ কোন অংশে অবস্থিত?,y = 5 - x এর উপরে,y = 5 - x এর নিচে,y = 5 - x এর উপরে এবং রেখায়,y = 5 - x এর নিচে এবং রেখায়,B,"0, 0) এ x + y = 0 < 5; নিচের অংশ।",1
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,242,2x - y > 0 অসমতার গ্রাফ কোন অংশে অবস্থিত?,y = 2x এর নিচে,y = 2x এর উপরে,y = 2x এর উপরে এবং রেখায়,y = 2x এর নিচে এবং রেখায়,B,"(0, 0) এ 2x - y = 0 > 0; উপরের অংশ।",1
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,243,x ≥ 3 অসমতার গ্রাফ কী?,x = 3 এর বামে,x = 3 এর ডানে,x = 3 এর ডানে এবং রেখায়,x = 3 এর বামে এবং রেখায়,C,"(4, 0) এ x = 4 ≥ 3; ডানে এবং রেখায়।",2
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,244,y ≤ 4 অসমতার গ্রাফ কোন অংশে অবস্থিত?,y = 4 এর উপরে,y = 4 এর নিচে,y = 4 এর উপরে এবং রেখায়,y = 4 এর নিচে এবং রেখায়,D,"(0, 0) এ y = 0 ≤ 4; নিচে এবং রেখায়।",2
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,245,x + y > 2 অসমতার গ্রাফ কোন অংশে অবস্থিত?,y = 2 - x এর নিচে,y = 2 - x এর উপরে,y = 2 - x এর উপরে এবং রেখায়,y = 2 - x এর নিচে এবং রেখায়,B,"(3, 0) এ x + y = 3 > 2; উপরের অংশ।",3
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,246,3x - 2y ≤ 6 অসমতার গ্রাফ কী?,y = (3x - 6)/2 এর উপরে,y = (3x - 6)/2 এর নিচে,y = (3x - 6)/2 এর উপরে এবং রেখায়,y = (3x - 6)/2 এর নিচে এবং রেখায়,D,"(0, 0) এ 3x - 2y = 0 ≤ 6; নিচে এবং রেখায়।",3
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,247,y < x + 1 অসমতার গ্রাফ কোন অংশে অবস্থিত?,y = x + 1 এর উপরে,y = x + 1 এর নিচে,y = x + 1 এর উপরে এবং রেখায়,y = x + 1 এর নিচে এবং রেখায়,B,"(0, 0) এ y = 0 < 1; নিচের অংশ।",4
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,248,2x + 3y ≥ 12 অসমতার গ্রাফ কী?,y = (12 - 2x)/3 এর নিচে,y = (12 - 2x)/3 এর উপরে,y = (12 - 2x)/3 এর উপরে এবং রেখায়,y = (12 - 2x)/3 এর নিচে এবং রেখায়,C,"(6, 0) এ 2x + 3y = 12 ≥ 12; উপরে এবং রেখায়।",4
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,249,x - y ≤ 0 অসমতার গ্রাফ কোন অংশে অবস্থিত?,y = x এর উপরে,y = x এর নিচে,y = x এর উপরে এবং রেখায়,y = x এর নিচে এবং রেখায়,D,"(0, 0) এ x - y = 0 ≤ 0; নিচে এবং রেখায়।",5
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,250,4x + y > 8 অসমতার গ্রাফ কী?,y = 8 - 4x এর নিচে,y = 8 - 4x এর উপরে,y = 8 - 4x এর উপরে এবং রেখায়,y = 8 - 4x এর নিচে এবং রেখায়,B,"(3, 0) এ 4x + y = 12 > 8; উপরের অংশ।",5
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,251,y ≥ 2x - 1 অসমতার গ্রাফ কোন অংশে অবস্থিত?,y = 2x - 1 এর নিচে,y = 2x - 1 এর উপরে,y = 2x - 1 এর উপরে এবং রেখায়,y = 2x - 1 এর নিচে এবং রেখায়,C,"(1, 2) এ y = 2 ≥ 1; উপরে এবং রেখায়।",6
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,252,x + 2y < 10 অসমতার গ্রাফ কী?,y = (10 - x)/2 এর উপরে,y = (10 - x)/2 এর নিচে,y = (10 - x)/2 এর উপরে এবং রেখায়,y = (10 - x)/2 এর নিচে এবং রেখায়,B,"(0, 0) এ x + 2y = 0 < 10; নিচের অংশ।",6
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,253,3x + y ≤ 9 অসমতার গ্রাফ কোন অংশে অবস্থিত?,y = 9 - 3x এর উপরে,y = 9 - 3x এর নিচে,y = 9 - 3x এর উপরে এবং রেখায়,y = 9 - 3x এর নিচে এবং রেখায়,D,"(0, 0) এ 3x + y = 0 ≤ 9; নিচে এবং রেখায়।",7
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,254,x - 2y > 4 অসমতার গ্রাফ কী?,y = (x - 4)/2 এর উপরে,y = (x - 4)/2 এর নিচে,y = (x - 4)/2 এর উপরে এবং রেখায়,y = (x - 4)/2 এর নিচে এবং রেখায়,B,"(5, 0) এ x - 2y = 5 > 4; নিচের অংশ।",7
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,255,y < x - 2 অসমতার গ্রাফ কোন অংশে অবস্থিত?,y = x - 2 এর উপরে,y = x - 2 এর নিচে,y = x - 2 এর উপরে এবং রেখায়,y = x - 2 এর নিচে এবং রেখায়,B,"(0, 0) এ y = 0 < -2; নিচের অংশ।",8
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,256,2x - 3y ≥ 0 অসমতার গ্রাফ কী?,y = (2x)/3 এর নিচে,y = (2x)/3 এর উপরে,y = (2x)/3 এর উপরে এবং রেখায়,y = (2x)/3 এর নিচে এবং রেখায়,C,"(3, 0) এ 2x - 3y = 6 ≥ 0; উপরে এবং রেখায়।",8
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,257,x + 3y ≤ 6 অসমতার গ্রাফ কোন অংশে অবস্থিত?,y = (6 - x)/3 এর উপরে,y = (6 - x)/3 এর নিচে,y = (6 - x)/3 এর উপরে এবং রেখায়,y = (6 - x)/3 এর নিচে এবং রেখায়,D,"(0, 0) এ x + 3y = 0 ≤ 6; নিচে এবং রেখায়।",9
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,258,y ≥ x + 3 অসমতার গ্রাফ কী?,y = x + 3 এর নিচে,y = x + 3 এর উপরে,y = x + 3 এর উপরে এবং রেখায়,y = x + 3 এর নিচে এবং রেখায়,C,"(0, 4) এ y = 4 ≥ 3; উপরে এবং রেখায়।",9
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,259,2x + y < 4 অসমতার গ্রাফ কোন অংশে অবস্থিত?,y = 4 - 2x এর উপরে,y = 4 - 2x এর নিচে,y = 4 - 2x এর উপরে এবং রেখায়,y = 4 - 2x এর নিচে এবং রেখায়,B,"(0, 0) এ 2x + y = 0 < 4; নিচের অংশ।",10
