Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
বিন্দুর লম্ব অভিক্ষেপ,188,AB এর XY তে লম্ব প্রক্ষেপণ কী?,A'B',AB,XY,AA',A,A ও B থেকে XY তে লম্বের পাদদেশ A' ও B' এর রেখাংশ।,1
বিন্দুর লম্ব অভিক্ষেপ,189,AB||XY হলে A'B' এর দৈর্ঘ্য কত?,AB,0,2AB,AB/2,A,AB||XY; তাই লম্ব প্রক্ষেপণ A'B' = AB।,3
বিন্দুর লম্ব অভিক্ষেপ,190,ত্রিভুজে AD⊥BC। ∠ADB = ?,90°,60°,45°,30°,A,AD⊥BC; তাই ∠ADB = 90°।,3
বিন্দুর লম্ব অভিক্ষেপ,191,ত্রিভুজে AD⊥BC; BE⊥AC। AB×BD = ?,AC×CE,BC×CD,AC×BE,BC×CE,A,উপপাদ্য: AD⊥BC; BE⊥AC হলে AB×BD = AC×CE।,5
বিন্দুর লম্ব অভিক্ষেপ,192,ত্রিভুজে AB=AC; P বিন্দু BC তে। AP² = ?,AC² - BP×PC,AC² + BP×PC,AC² - BP²,AC² + PC²,A,উপপাদ্য: AB=AC; AP² = AC² - BP×PC।,5
বিন্দুর লম্ব অভিক্ষেপ,193,সূক্ষ্মকোণী ত্রিভুজে AC এর প্রক্ষেপণ CD কোথায়?,BC তে,BC এর বর্ধিতাংশে,AB তে,AC তে,A,উপপাদ্য 4: সূক্ষ্মকোণে প্রক্ষেপণ বাহুতে।,7
বিন্দুর লম্ব অভিক্ষেপ,194,ত্রিভুজে AD⊥BC; BE⊥AC; CF⊥AB; O ছেদবিন্দু। AO×OD = ?,BO×OE,CO×OF,AB×BC,সবগুলো,D,উপপাদ্য: AO×OD = BO×OE = CO×OF।,7
বিন্দুর লম্ব অভিক্ষেপ,195,ত্রিভুজে ∠B=90°; CD হল AB এর প্রক্ষেপণ। CD = ?,0,BC,AB,AC,A,∠B=90°; AB এর প্রক্ষেপণ CD = 0।,9
বিন্দুর লম্ব অভিক্ষেপ,196,সমবাহু ত্রিভুজে AD⊥BC। AB² = ?,2R×AD,3R×AD,R×AD,4R×AD,A,উপপাদ্য: সমবাহু ত্রিভুজে AB² = 2R×AD।,9
ত্রিভুজের সাদৃশ্য,197,দুটি ত্রিভুজে ∠A=∠D; ∠C=∠F হলে ত্রিভুজ কী?,সদৃশ,সমান,সমকোণী,চক্রীয়,A,উপপাদ্য 6: দুটি কোণ সমান হলে ত্রিভুজ সদৃশ।,1
ত্রিভুজের সাদৃশ্য,198,ত্রিভুজে AB/DE=BC/EF। ∠B=∠E হলে ত্রিভুজ কী?,সদৃশ,সমান,সমকোণী,চক্রীয়,A,উপপাদ্য 8: এক কোণ সমান; বাহু সমানুপাতী হলে সদৃশ।,1
ত্রিভুজের সাদৃশ্য,199,সদৃশ ত্রিভুজে AB/DE = 2/3। △ABC/△DEF = ?,4/9,2/3,9/4,3/2,A,ক্ষেত্রফলের অনুপাত = (AB/DE)² = (2/3)² = 4/9।,3
ত্রিভুজের সাদৃশ্য,200,ত্রিভুজ ABC ও DEF সদৃশ। AB/DE = ?,AC/DF,BC/EF,AC/EF,সবগুলো,D,সদৃশ ত্রিভুজে AB/DE = AC/DF = BC/EF।,3
ত্রিভুজের সাদৃশ্য,201,ত্রিভুজে ∠B=90°; CD⊥AB। △ACD ও △BCD সদৃশ কেন?,∠ADC=∠BDC,∠DAC=∠DBC,∠ACD=∠BCD,সবগুলো,D,∠ADC=∠BDC=90°; ∠DAC=∠DBC; ∠ACD=∠BCD; তাই সদৃশ।,5
ত্রিভুজের সাদৃশ্য,202,ত্রিভুজে BE⊥AC; CF⊥AB। △ABC:△BEF = ?,AB²:BE²,AC²:BF²,BC²:EF²,AB²:BF²,A,সদৃশ ত্রিভুজে △ABC:△BEF = AB²:BE²।,5
ত্রিভুজের সাদৃশ্য,203,অর্ধবৃত্তে AC ও BD ছেদ করে P তে। AB² = ?,AC×AP + BD×BP,AC×BP + BD×AP,AC×AD + BD×BC,AC×BC + BD×AP,A,উপপাদ্য: AB² = AC×AP + BD×BP।,7
ত্রিভুজের সাদৃশ্য,204,ত্রিভুজে ∠BAC এর সমদ্বীখ্যয়ক AD²; △ABD ও △ACD সদৃশ। AD² = ?,AB×AC - BD×DC,AB×AC + BD×DC,AB×BC + BD×DC,AC×BC + BD×DC,A,উপপাদ্য: AD² = AB×AC - BD×DC।,7
ত্রিভুজের সাদৃশ্য,205,ত্রিভুজে BE⊥AC; CF⊥AB। BE/EF = ?,AB/BC,AB/AC,AC/AB,BC/EF,B,সদৃশ ত্রিভুজে BE/EF = AB/AC।,9
ত্রিভুজের সাদৃশ্য,206,অর্ধবৃত্তে △ABP ও △ACD সদৃশ। ∠BAP = ?,∠CAD,∠ACD,∠��{ADC,∠ABD,A,△ABP ও △ACD সদৃশ; তাই ∠BAC = ∠CAD।,9
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,207,সমকোণী ত্রিভুজে কর্ণ² = ?,বাহু₁² + বাহু₂²,বাহু₁² - বাহু₂²,বাহু₁ × বাহু₂,বাহু₁ + বাহু₂,A,পিথাগোরাস: কর্ণ² = বাহু₁² + বাহু₂²।,1
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,208,বাহু 6; 8 সেমি হলে কর্ণ কত?,10 সেমি,12 সেমি,14 সেমি,16 সেমি,A,√(6² + 8²) = √(36 + 64) = √100 = 10 সেমি।,2
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,209,ত্রিভুজে 7; 24; 25 সেমি। ত্রিভুজ কী?,সমকোণী,সূক্ষ্মকোণী,স্থূলকোণী,সমবাহু,A,25² = 7² + 24² (625 = 49 + 576); পিথাগোরাসের বিপরীত।,3
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,210,∠C=90°; D মধ্যবিন্দু AB। AC² = ?,AD² + CD²,2AD² + CD²,AD² + 2CD²,2AD² + 2CD²,A,পিথাগোরাস: ∠C=90°; AC² = AD² + CD²।,4
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,211,ত্রিভুজে ∠A=60°। BC² = ?,AB² + AC² + AB×AC,AB² + AC² - AB×AC,AB² - AC² + AB×AC,AB² - AC² - AB×AC,B,∠A=60°; উপপাদ্য: BC² = AB² + AC² - AB×AC।,5
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,212,অ্যাপোলোনিয়াসে AB² + AC² = ?,2(AD² + BD²),2(AD² + CD²),2(BD² + CD²),2(AB² + BC²),A,অ্যাপোলোনিয়াস: AB² + AC² = 2(মধ্যমা² + অর্ধবাহু²)।,6
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,213,∠B=90°; D মধ্যবিন্দু AC। AB² = ?,BD² + 2AD²,2BD² + AD²,BD² + AD²,3BD² + AD²,A,উপপাদ্য: ∠B=90°; AB² = BD² + 2AD²।,7
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,214,ত্রিভুজে ∠C=120°। AB² = ?,AC² + BC² + AC×BC,AC² + BC² - AC×BC,AC² - BC² + AC×BC,AC² - BC² - AC×BC,A,∠C=120°; উপপাদ্য: AB² = AC² + BC² + AC×BC।,8
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,215,P; Q BC তে তিনভাগ করে। AB² + AC² = ?,AP² + AQ² + PQ²,AP² + AQ² + 2PQ²,AP² + AQ² + 4PQ²,2AP² + 2AQ² + PQ²,C,অ্যাপোলোনিয়াস: AB² + AC² = AP² + AQ² + 4PQ²।,9
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,216,মধ্যমা d = √[(2(b² + c²) - a²)/4]; a = ?,AB,BC,AC,BD,B,অ্যাপোলোনিয়াসে a = BC; মধ্যমা d এর সূত্রে।,10
বিন্দুর লম্ব অভিক্ষেপ,217,লম্ব প্রক্ষেপণ কী?,লম্বের পাদদেশ,রেখার মধ্যবিন্দু,কোণের সমদ্বিখণ্ডক,বিন্দুর প্রতিফলন,A,লম্ব প্রক্ষেপণ হল বিন্দু থেকে রেখায় লম্বের পাদদেশ।,1
বিন্দুর লম্ব অভিক্ষেপ,218,AB এর XY তে প্রক্ষেপণ কী?,A'B',AB,XY,AA',A,A ও B থেকে XY তে লম্বের পাদদেশ A' ও B' এর রেখাংশ।,2
বিন্দুর লম্ব অভিক্ষেপ,219,AB⊥XY হলে A'B' এর দৈর্ঘ্য কত?,0,AB,2AB,AB/2,A,AB⊥XY; তাই প্রক্ষেপণ A'B' = 0।,3
বিন্দুর লম্ব অভিক্ষেপ,220,ত্রিভুজে AD⊥BC। ∠ADC = ?,90°,60°,45°,30°,A,AD⊥BC; তাই ∠ADC = 90°।,4
বিন্দুর লম্ব অভিক্ষেপ,221,ত্রিভুজে AD⊥BC; BE⊥AC। AB×BD = ?,AC×CE,BC×CD,AC×BE,BC×CE,A,উপপাদ্য: AD⊥BC; BE⊥AC হলে AB×BD = AC×CE।,5
বিন্দুর লম্ব অভিক্ষেপ,222,ত্রিভুজে AB=AC; P বিন্দু BC তে। AP² = ?,AC² - BP×PC,AC² + BP×PC,AC² - BP²,AC² + PC²,A,উপপাদ্য: AB=AC; AP² = AC² - BP×PC।,6
বিন্দুর লম্ব অভিক্ষেপ,223,স্থূলকোণী ত্রিভুজে AC এর প্রক্ষেপণ CD কোথায়?,BC তে,BC এর বর্ধিতাংশে,AB তে,AC তে,B,উপপাদ্য: স্থূলকোণে প্রক্ষেপণ বাহুর বর্ধিতাংশে।,7
বিন্দুর লম্ব অভিক্ষেপ,224,ত্রিভুজে AD⊥BC; BE⊥AC; CF⊥AB। AO×OD = ?,BO×OE,CO×OF,AB×BC,সবগুলো,D,উপপাদ্য: AO×OD = BO×OE = CO×OF।,8
বিন্দুর লম্ব অভিক্ষেপ,225,∠B=90°; CD হল AB এর প্রক্ষেপণ। CD = ?,0,BC,AB,AC,A,∠B=90°; AB এর প্রক্ষেপণ CD = 0।,9
বিন্দুর লম্ব অভিক্ষেপ,226,সমবাহু ত্রিভুজে AD⊥BC। AB² = ?,R×AD,2R×AD,3R×AD,4R×AD,B,উপপাদ্য: সমবাহু ত্রিভুজে AB² = 2R×AD।,10
ত্রিভুজের সাদৃশ্য,227,∠A=∠D; ∠B=∠E হলে ত্রিভুজ কী?,সদৃশ,সমান,সমকোণী,চক্রীয়,A,উপপাদ্য: দুটি কোণ সমান হলে ত্রিভুজ সদৃশ।,1
ত্রিভুজের সাদৃশ্য,228,AB/DE=AC/DF; ∠A=∠D। ত্রিভুজ কী?,সদৃশ,সমান,সমকোণী,চক্রীয়,A,উপপাদ্য: এক কোণ সমান; বাহু সমানুপাতী হলে সদৃশ।,2
ত্রিভুজের সাদৃশ্য,229,সদৃশ ত্রিভুজে AB/DE = 3/4। △ABC/△DEF = ?,9/16,3/4,16/9,4/3,A,ক্ষেত্রফলের অনুপাত = (AB/DE)² = (3/4)² = 9/16।,3
ত্রিভুজের সাদৃশ্য,230,ত্রিভুজ ABC ও DEF সদৃশ। BC/EF = ?,AB/DE,AC/DF,AB/DF,সবগুলো,D,সদৃশ ত্রিভুজে AB/DE = AC/DF = BC/EF।,4
ত্রিভুজের সাদৃশ্য,231,∠B=90°; CD⊥AB। △ACD ও △BCD সদৃশ কেন?,∠ADC=∠BDC,∠DAC=∠DBC,∠ACD=∠BCD,সবগুলো,D,∠ADC=∠BDC=90°; ∠DAC=∠DBC; ∠ACD=∠BCD; তাই সদৃশ।,5
ত্রিভুজের সাদৃশ্য,232,BE⊥AC; CF⊥AB। △ABC:△BEF = ?,AB²:BE²,AC²:BF²,BC²:EF²,AB²:BF²,A,সদৃশ ত্রিভুজে △ABC:△BEF = AB²:BE²।,6
ত্রিভুজের সাদৃশ্য,233,অর্ধবৃত্তে AC ও BD ছেদ করে P তে। AB² = ?,AC×AP + BD×BP,AC×BP + BD×AP,AC×AD + BD×BC,AC×BC + BD×AP,A,উপপাদ্য: AB² = AC×AP + BD×BP।,7
ত্রিভুজের সাদৃশ্য,234,∠BAC এর সমদ্বীখ্যয়ক AD। AD² = ?,AB×AC - BD×DC,AB×AC + BD×DC,AB×BC + BD×DC,AC×BC + BD×DC,A,উপপাদ্য: AD² = AB×AC - BD×DC।,8
ত্রিভুজের সাদৃশ্য,235,BE⊥AC; CF⊥AB। BE/EF = ?,AB/BC,AB/AC,AC/AB,BC/EF,B,সদৃশ ত্রিভুজে BE/EF = AB/AC।,9
ত্রিভুজের সাদৃশ্য,236,অর্ধবৃত্তে △ABP ও △ACD সদৃশ। ∠BAP = ?,∠CAD,∠ACD,∠ADC,∠ABD,A,△ABP ও △ACD সদৃশ; তাই ∠BAP = ∠CAD।,10
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,237,ত্রিভুজের ভরকেন্দ্র কী?,মধ্যমাগুলোর ছেদবিন্দু,লম্বগুলোর ছেদবিন্দু,কোণ সমদ্বিখণ্ডকগুলোর ছেদবিন্দু,বাহুগুলোর মধ্যবিন্দু,A,ভরকেন্দ্র হল ত্রিভুজের মধ্যমাগুলোর ছেদবিন্দু।,1
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,238,লম্বকেন্দ্র কী?,লম্বগুলোর ছেদবিন্দু,মধ্যমাগুলোর ছেদবিন্দু,কোণ সমদ্বিখণ্ডকগুলোর ছেদবিন্দু,বাহুগুলোর মধ্যবিন্দু,A,লম্বকেন্দ্র হল ত্রিভুজের লম্বগুলোর ছেদবিন্দু।,2
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,239,নববিন্দু বৃত্ত কয়টি বিন্দু দিয়ে যায়?,6,9,12,15,B,নববিন্দু বৃত্ত 9টি বিন্দু দিয়ে যায়।,3
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,240,চক্রীয় চতুর্ভুজে ∠A + ∠C = ?,90°,120°,180°,360°,C,উপপাদ্য: চক্রীয় চতুর্ভুজে বিপরীত কোণের যোগফল 180°।,4
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,241,ত্রিভুজের অন্তঃকেন্দ্র কী?,কোণ সমদ্বিখণ্ডকগুলোর ছেদবিন্দু,লম্বগুলোর ছেদবিন্দু,মধ্যমাগুলোর ছেদবিন্দু,বাহুগুলোর মধ্যবিন্দু,A,অন্তঃকেন্দ্র হল কোণ সমদ্বিখণ্ডকগুলোর ছেদবিন্দু।,5
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,242,বৃত্তের AB জ্যা। ∠ACB = 90° হলে ACB কী?,অর্ধবৃত্ত,পূর্ণবৃত্ত,চক্রীয় চতুর্ভুজ,সমবাহু ত্রিভুজ,A,উপপাদ্য: ∠ACB = 90° হলে ACB অর্ধবৃত্ত।,6
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,243,ভরকেন্দ্র G; AD মধ্যমা। AG:GD = ?,1:1,2:1,3:1,1:2,B,উপপাদ্য: ভরকেন্দ্র মধ্যমাকে 2:1 অনুপাতে বিভক্ত করে।,7
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,244,চক্রীয় চতুর্ভুজে AB||CD। ∠ABC = ?,∠ADC,∠BAD,∠BCD,∠DAB,A,উপপাদ্য: AB||CD হলে ∠ABC = ∠ADC।,8
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,245,নববিন্দু বৃত্তের কেন্দ্র N। ON:OH = ?,1:1,2:1,1:2,3:1,C,উপপাদ্য: নববিন্দু বৃত্তের কেন্দ্র N; ON:OH = 1:2।,9
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,246,বৃত্তে AB; CD জ্যা P তে ছেদ করে। AP×PB = ?,CP×PD,AC×BD,AB×CD,AP×PD,A,উপপাদ্য: AP×PB = CP×PD।,10
পিথাগোরাসের উপপাদ্য এবং সম্প্রসারণ,247,একটি সমকোণী ত্রিভুজের বাহুগুলো 3 সেমি এবং 4 সেমি। কর্ণের দৈর্ঘ্য কত?,5 সেমি,6 সেমি,7 সেমি,8 সেমি,A,পিথাগোরাসের উপপাদ্য: √(3² + 4²) = √(9 + 16) = √25 = ৫ সেমি।,1
পিথাগোরাসের উপপাদ্য এবং সম্প্রসারণ,248,একটি ত্রিভুজের বাহু 5 সেমি; 12 সেমি এবং 13 সেমি। এটি কি সমকোণী ত্রিভুজ?,হ্যাঁ; সমকোণী,না; সমকোণী নয়,হ্যাঁ; সূক্ষ্মকোণ,না; স্থূলকোণ,A,পিথাগোরাসের বিপরীত: 13² = 169; 5² + 12² = 25 + 144 = 169; অতএব সমকোণী।,1
বিন্দুর লম্ব অভিক্ষেপ,249,একটি বিন্দু P থেকে XY রেখায় লম্ব P’ আঁকা হয়। P’ কী নির্দেশ করে?,লম্ব প্রক্ষেপণ,সমান্তরাল রেখা,মধ্যবিন্দু,কর্ণ,A,লম্ব অভিক্ষেপ হলো একটি বিন্দু থেকে রেখার উপর লম্ব টানার পাদবিন্দু।,1
ত্রিভুজের সাদৃশ্য,250,দুটি ত্রিভুজ সমকোণী হলে তারা কি সর্বদা সদৃশ হবে?,হ্যাঁ,না,কখনো কখনো,শুধু সমান্তরাল হলে,C,সমকোণী ত্রিভুজে সমকোণ থাকলেই সমরূপতা বোঝায় না যদি অনুপাতে বাহুগুলি না থাকে।,1
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,251,ত্রিভুজের পরিকেন্দ্র কী?,লম্ব দ্বিখণ্ডকের ছেদবিন্দু,মধ্যমার ছেদবিন্দু,লম্বকেন্দ্র,ভরকেন্দ্র,A,ত্রিভুজের বাহুগুলির লম্ব দ্বিভাজকের ছেদবিন্দু হল Circumcenter।,1
পিথাগোরাসের উপপাদ্য এবং সম্প্রসারণ,252,একটি সমকোণী ত্রিভুজের কর্ণ 10 সেমি এবং একটি বাহু 6 সেমি। অন্য বাহু কত?,8 সেমি,7 সেমি,6 সেমি,5 সেমি,A,পিথাগোরাস: 10² = 6² + x²; 100 = 36 + x²; x² = 64; x = ৮ সেমি।,2
পিথাগোরাসের উপপাদ্য এবং সম্প্রসারণ,253,একটি ত্রিভুজে BC² = AB² + AC² হলে কোন কোণ সমকোণ?,∠BAC,∠ABC,∠ACB,কোনোটিই নয়,A,পিথাগোরাসের বিপরীত: BC² = AB² + AC² বোঝায় ∠BAC = 90°।,2
বিন্দুর লম্ব অভিক্ষেপ,254,AB রেখাংশের XY-তে লম্ব প্রক্ষেপণ A’B’। A’B’ = AB হয় যদি?,AB || XY,AB ⊥ XY,AB = XY,A’B’ = 0,A,"যদি রেখার সমান্তরাল হয়, তবে লম্ব অভিক্ষেপ আসল দৈর্ঘ্যের সমান।",2
ত্রিভুজের সাদৃশ্য,255,△ABC এবং △DEF সমকোণী; ∠A = ∠D। সদৃশ হওয়ার জন্য কী প্রয়োজন?,বাহুগুলো সমানুপাতী,কোণগুলো সমান,দুটি বাহু সমান,কোনোটিই নয়,A,সমরূপতার জন্য; সমকোণী ত্রিভুজে অনুপাতে অনুরূপ বাহু দরকার।,2
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,256,ত্রিভুজের ভরকেন্দ্র কোন রেখার ছেদবিন্দু?,লম্ব দ্বিখণ্ডক,মধ্যমা,লম্ব,কর্ণ,B,Centroid হলো ত্রিভুজের মাধ্যমিক রেখাগুলির ছেদবিন্দু।,2
পিথাগোরাসের উপপাদ্য এবং সম্প্রসারণ,257,△ABC-তে ∠ACB স্থূলকোণ; CD হলো AC-এর BC-তে লম্ব প্রক্ষেপণ। সম্পর্ক কী?,AB² = AC² + BC² + 2BC·CD,AB² = AC² + BC² - 2BC·CD,AB² = AC² + BC²,AB² = AC² - BC²,A,সূত্র ৩: ভোতা কোণ; AB² = AC² + BC² + 2BC·CD।,3
বিন্দুর লম্ব অভিক্ষেপ,258,একটি রেখাংশের লম্ব প্রক্ষেপণের দৈর্ঘ্য শূন্য হয় যদি?,রেখাংশটি লম্ব,রেখাংশটি সমান্তরাল,রেখাংশটি ছেদ করে,রেখাংশটি বৃত্তীয়,A,"যদি রেখার উপর খণ্ডটি লম্ব হয়, তবে লম্ব অভিক্ষেপ শূন্য।",3
ত্রিভুজের সাদৃশ্য,259,△ABC এবং △DEF-এ ∠A = ∠D এবং AB/DE = AC/DF। ত্রিভুজগুলো কি?,সদৃশ,সমরূপ,সমান,অসদৃশ,A,সূত্র ৮: সম কোণ এবং অনুপাতযুক্ত বাহু সমরূপতা বোঝায়।,3
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,260,নববিন্দু বৃত্তের ব্যাসার্ধ কীসের অর্ধেক?,পরিবৃত্তের ব্যাসার্ধ,অন্তর্বৃত্তের ব্যাসার্ধ,বহির্বৃত্তের ব্যাসার্ধ,মধ্যমার দৈর্ঘ্য,A,নয়-বিন্দু বৃত্তের ব্যাসার্ধ হলো circumcircle-এর অর্ধেক।,3
পিথাগোরাসের উপপাদ্য এবং সম্প্রসারণ,261,△ABC-তে ∠ACB সূক্ষ্মকোণ; CD হলো AC-এর BC-তে লম্ব প্রক্ষেপণ। সম্পর্ক কী?,AB² = AC² + BC² - 2BC·CD,AB² = AC² + BC² + 2BC·CD,AB² = AC² - BC²,AB² = BC² - AC²,A,সূত্র ৪: তীক্ষ্ণ কোণ; AB² = AC² + BC² - 2BC·CD।,4
বিন্দুর লম্ব অভিক্ষেপ,262,△ABC-তে AC-এর BC-তে লম্ব প্রক্ষেপণ CD। ∠ADC কত?,90°,60°,45°,120°,A,লম্ব অভিক্ষেপ লম্বের পাদবিন্দুতে সমকোণ গঠন করে।,4
ত্রিভুজের সাদৃশ্য,263,△ABC এবং △DEF-এ AB/DE = AC/DF = BC/EF। ত্রিভুজগুলো কি?,সদৃশ,সমান,অসদৃশ,সমকোণী,A,সূত্র ৭: অনুপাতযুক্ত বাহু সম কোণ বোঝায়; অতএব সমরূপ।,4
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,264,ত্রিভুজের লম্বকেন্দ্র কোন রেখার ছেদবিন্দু?,লম্ব দ্বিখণ্ডক,মধ্যমা,লম্ব,কর্ণ,C,Orthocenter হলো শীর্ষবিন্দু থেকে বিপরীত বাহুর উপর লম্বের ছেদবিন্দু।,4
পিথাগোরাসের উপপাদ্য এবং সম্প্রসারণ,265,△ABC-তে AD মধ্যমা; BD = DC। অ্যাপোলোনিয়াসের উপপাদ্য অনুসারে সম্পর্ক কী?,AB² + AC² = 2(AD² + BD²),AB² + AC² = AD² + BD²,AB² + AC² = 2AD²,AB² + AC² = 2BD²,A,Apollonius-এর উপপাদ্য: AB² + AC² = 2(AD² + BD²) মধ্যম AD এর জন্য।,5
বিন্দুর লম্ব অভিক্ষেপ,266,AB-এর XY-তে লম্ব প্রক্ষেপণ A’B’। যদি AB ⊥ XY হয়; তবে A’B’ = ?,0,AB,XY,A’B’,A,"যদি রেখার উপর খণ্ডটি লম্ব হয়, তবে লম্ব অভিক্ষেপ শূন্য।",5
ত্রিভুজের সাদৃশ্য,267,△ABC এবং △DEF সদৃশ। △ABC:△DEF = ?,AB²:DE²,AB:DE,∠A:∠D,BC:EF,A,সূত্র ৯: সমরূপ ত্রিভুজের ক্ষেত্রফলের অনুপাত হল বাহু অনুপাতের বর্গ।,5
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,268,ত্রিভুজের পরিকেন্দ্র; ভরকেন্দ্র এবং লম্বকেন্দ্র কি?,সমরেখ,সমান্তরাল,লম্ব,সদৃশ,A,সূত্র ১০: Circumcenter; centroid; এবং orthocenter একই সরলরেখায়।,5
পিথাগোরাসের উপপাদ্য এবং সম্প্রসারণ,269,△ABC-তে ∠B = 60°। প্রমাণ করুন: AC² = ?,AB² + BC² - AB·BC,AB² + BC² + AB·BC,AB² - BC²,BC² - AB²,A,সূত্র ৪ থেকে প্রাপ্ত cos60° = ½; AC² = AB² + BC² - AB·BC।,6
বিন্দুর লম্ব অভিক্ষেপ,270,△ABC-তে AC-এর BC-তে লম্ব প্রক্ষেপণ CD। যদি ∠ACB = 90°; তবে CD = ?,0,AC,BC,AB,A,C বিন্দুতে সমকোণী ত্রিভুজে; BC এর উপর AC এর লম্ব অভিক্ষেপ শূন্য।,6
ত্রিভুজের সাদৃশ্য,271,△ABC এবং △DEF-এ ∠A = ∠D; AB/DE = AC/DF। ত্রিভুজগুলো কি?,সদৃশ,সমান,অসদৃশ,সমকোণী,A,সূত্র ৮: সম কোণ ও সংলগ্ন বাহু অনুপাতে থাকলে সমরূপ বোঝায়।,6
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,272,নববিন্দু বৃত্তে কয়টি বিন্দু থাকে?,6,9,12,3,B,"নয়-বিন্দু বৃত্তে বাহু midpoint, লম্ব পাদবিন্দু ও orthocenter midpoint থাকে।",6
পিথাগোরাসের উপপাদ্য এবং সম্প্রসারণ,273,△ABC-তে ∠B = 120°। প্রমাণ করুন: AC² = ?,AB² + BC² + AB·BC,AB² + BC² - AB·BC,AB² - BC²,BC² - AB²,A,সূত্র ৩ থেকে প্রাপ্ত cos120° = -½; AC² = AB² + BC² + AB·BC।,7
বিন্দুর লম্ব অভিক্ষেপ,274,△ABC-তে AD হলো BC-তে লম্ব। যদি AB = AC; তবে AD কী?,মধ্যমা,কর্ণ,লম্ব দ্বিখণ্ডক,ভরকেন্দ্র,C,"সমদ্বিবাহু △ABC তে, A থেকে BC এর উপর লম্ব হল মধ্যম।",7
ত্রিভুজের সাদৃশ্য,275,△ABC এবং △DEF সদৃশ। BC:EF = 2:3। ক্ষেত্রফলের অনুপাত কত?,4:9,2:3,3:2,9:4,A,সমরূপ ত্রিভুজের ক্ষেত্রফল অনুপাত = বাহু অনুপাতের বর্গ: (2/3)² = 4/9।,7
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,276,ব্রহ্মগুপ্তের উপপাদ্য অনুসারে; বৃত্তীয় চতুর্ভুজে লম্ব কর্ণিক কী করে?,বিপরীত বাহুকে দ্বিখণ্ডিত করে,বাহুকে সমান্তরাল করে,কোণকে দ্বিখণ্ডিত করে,কেন্দ্রে মিলিত হয়,A,ব্রহ্মগুপ্তের উপপাদ্য: কর্ণের ছেদবিন্দু থেকে অপর পাশে লম্ব যায়।,7
পিথাগোরাসের উপপাদ্য এবং সম্প্রসারণ,277,△ABC-তে ∠C = 90°; D হলো BC-এর মধ্যবিন্দু। প্রমাণ করুন: AB² = ?,AD² + 3BD²,AD² + BD²,2AD² + BD²,3AD² + BD²,A,Apollonius ও পিথাগোরাস দিয়ে: AB² = AD² + 3BD² হাইপোটেনিউজের মধ্যমের জন্য।,8
বিন্দুর লম্ব অভিক্ষেপ,278,△ABC-তে BE ⊥ AC; CF ⊥ AB। প্রমাণ করুন: BC·CD = ?,AC·CE,AB·CF,AC·BC,BE·CF,A,লম্ব অভিক্ষেপ: BC·CD = AC·CE অনুরূপ ত্রিভুজ ও অভিক্ষেপ দ্বারা।,8
ত্রিভুজের সাদৃশ্য,279,△ABC এবং △DEF সদৃশ। AB = 6; DE = 4। △ABC:△DEF = ?,9:4,4:9,36:16,16:36,C,ক্ষেত্রফল অনুপাত = (AB/DE)² = (6/4)² = 36/16।,8
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,280,টলেমির উপপাদ্য অনুসারে; বৃত্তীয় চতুর্ভুজে কী সম্পর্ক থাকে?,AC·BD = AB·CD + BC·AD,AC·BD = AB·CD - BC·AD,AC + BD = AB + CD,AC - BD = AB - CD,A,পতলেমির উপপাদ্য: কর্ণের গুণফল = বিপরীত বাহুর গুণফলের যোগফল।,8
